,week_no,day_of_week,brand,date,cnt_x,brand_fill,ds,lunar_day,is_holiday,after_holiday_type,after_holiday,before_holiday_type,before_holiday,last_workday_before_holiday,is_week_end,is_work,index,cnt_y,spring_sunday,is_norm_sunday,is_saturday,is_redundent_sunday,is_after_new_year,month,day,year
12729,1819,6,,,,0,09/11/2047,,,,,,,,,,,,,,,,,,,
12730,1819,7,,,,0,10/11/2047,,,,,,,,,,,,,,,,,,,
12731,1820,1,,,,0,11/11/2047,,,,,,,,,,,,,,,,,,,
12732,1820,2,,,,0,12/11/2047,,,,,,,,,,,,,,,,,,,
12733,1820,3,,,,0,13/11/2047,,,,,,,,,,,,,,,,,,,
12734,1820,4,,,,0,14/11/2047,,,,,,,,,,,,,,,,,,,
12735,1820,5,,,,0,15/11/2047,,,,,,,,,,,,,,,,,,,
12736,1820,6,,,,0,16/11/2047,,,,,,,,,,,,,,,,,,,
12737,1820,7,,,,0,17/11/2047,,,,,,,,,,,,,,,,,,,
12738,1821,1,,,,0,18/11/2047,,,,,,,,,,,,,,,,,,,
12739,1821,2,,,,0,19/11/2047,,,,,,,,,,,,,,,,,,,
12740,1821,3,,,,0,20/11/2047,,,,,,,,,,,,,,,,,,,
12741,1821,4,,,,0,21/11/2047,,,,,,,,,,,,,,,,,,,
12742,1821,5,,,,0,22/11/2047,,,,,,,,,,,,,,,,,,,
12743,1821,6,,,,0,23/11/2047,,,,,,,,,,,,,,,,,,,
12744,1821,7,,,,0,24/11/2047,,,,,,,,,,,,,,,,,,,
12745,1822,1,,,,0,25/11/2047,,,,,,,,,,,,,,,,,,,
12746,1822,2,,,,0,26/11/2047,,,,,,,,,,,,,,,,,,,
12747,1822,3,,,,0,27/11/2047,,,,,,,,,,,,,,,,,,,
12748,1822,4,,,,0,28/11/2047,,,,,,,,,,,,,,,,,,,
12749,1822,5,,,,0,29/11/2047,,,,,,,,,,,,,,,,,,,
12750,1822,6,,,,0,30/11/2047,,,,,,,,,,,,,,,,,,,
12751,1822,7,,,,0,01/12/2047,,,,,,,,,,,,,,,,,,,
12752,1823,1,,,,0,02/12/2047,,,,,,,,,,,,,,,,,,,
12753,1823,2,,,,0,03/12/2047,,,,,,,,,,,,,,,,,,,
12754,1823,3,,,,0,04/12/2047,,,,,,,,,,,,,,,,,,,
12755,1823,4,,,,0,05/12/2047,,,,,,,,,,,,,,,,,,,
12756,1823,5,,,,0,06/12/2047,,,,,,,,,,,,,,,,,,,
12757,1823,6,,,,0,07/12/2047,,,,,,,,,,,,,,,,,,,
12758,1823,7,,,,0,08/12/2047,,,,,,,,,,,,,,,,,,,
12759,1824,1,,,,0,09/12/2047,,,,,,,,,,,,,,,,,,,
12760,1824,2,,,,0,10/12/2047,,,,,,,,,,,,,,,,,,,
12761,1824,3,,,,0,11/12/2047,,,,,,,,,,,,,,,,,,,
12762,1824,4,,,,0,12/12/2047,,,,,,,,,,,,,,,,,,,
12763,1824,5,,,,0,13/12/2047,,,,,,,,,,,,,,,,,,,
12764,1824,6,,,,0,14/12/2047,,,,,,,,,,,,,,,,,,,
12765,1824,7,,,,0,15/12/2047,,,,,,,,,,,,,,,,,,,
12766,1825,1,,,,0,16/12/2047,,,,,,,,,,,,,,,,,,,
12767,1825,2,,,,0,17/12/2047,,,,,,,,,,,,,,,,,,,
12768,1825,3,,,,0,18/12/2047,,,,,,,,,,,,,,,,,,,
12769,1825,4,,,,0,19/12/2047,,,,,,,,,,,,,,,,,,,
12770,1825,5,,,,0,20/12/2047,,,,,,,,,,,,,,,,,,,
12771,1825,6,,,,0,21/12/2047,,,,,,,,,,,,,,,,,,,
12772,1825,7,,,,0,22/12/2047,,,,,,,,,,,,,,,,,,,
12773,1826,1,,,,0,23/12/2047,,,,,,,,,,,,,,,,,,,
12774,1826,2,,,,0,24/12/2047,,,,,,,,,,,,,,,,,,,
12775,1826,3,,,,0,25/12/2047,,,,,,,,,,,,,,,,,,,
12776,1826,4,,,,0,26/12/2047,,,,,,,,,,,,,,,,,,,
12777,1826,5,,,,0,27/12/2047,,,,,,,,,,,,,,,,,,,
12778,1826,6,,,,0,28/12/2047,,,,,,,,,,,,,,,,,,,
12779,1826,7,,,,0,29/12/2047,,,,,,,,,,,,,,,,,,,
12780,1827,1,,,,0,30/12/2047,,,,,,,,,,,,,,,,,,,
12781,1827,2,,,,0,31/12/2047,,,,,,,,,,,,,,,,,,,
12782,1827,3,,,,0,01/01/2048,,,,,,,,,,,,,,,,,,,
12783,1827,4,,,,0,02/01/2048,,,,,,,,,,,,,,,,,,,
12784,1827,5,,,,0,03/01/2048,,,,,,,,,,,,,,,,,,,
12785,1827,6,,,,0,04/01/2048,,,,,,,,,,,,,,,,,,,
12786,1827,7,,,,0,05/01/2048,,,,,,,,,,,,,,,,,,,
12787,1828,1,,,,0,06/01/2048,,,,,,,,,,,,,,,,,,,
12788,1828,2,,,,0,07/01/2048,,,,,,,,,,,,,,,,,,,
12789,1828,3,,,,0,08/01/2048,,,,,,,,,,,,,,,,,,,
12790,1828,4,,,,0,09/01/2048,,,,,,,,,,,,,,,,,,,
12791,1828,5,,,,0,10/01/2048,,,,,,,,,,,,,,,,,,,
12792,1828,6,,,,0,11/01/2048,,,,,,,,,,,,,,,,,,,
12793,1828,7,,,,0,12/01/2048,,,,,,,,,,,,,,,,,,,
12794,1829,1,,,,0,13/01/2048,,,,,,,,,,,,,,,,,,,
12795,1829,2,,,,0,14/01/2048,,,,,,,,,,,,,,,,,,,
12796,1829,3,,,,0,15/01/2048,,,,,,,,,,,,,,,,,,,
12797,1829,4,,,,0,16/01/2048,,,,,,,,,,,,,,,,,,,
12798,1829,5,,,,0,17/01/2048,,,,,,,,,,,,,,,,,,,
12799,1829,6,,,,0,18/01/2048,,,,,,,,,,,,,,,,,,,
12800,1829,7,,,,0,19/01/2048,,,,,,,,,,,,,,,,,,,
12801,1830,1,,,,0,20/01/2048,,,,,,,,,,,,,,,,,,,
12802,1830,2,,,,0,21/01/2048,,,,,,,,,,,,,,,,,,,
12803,1830,3,,,,0,22/01/2048,,,,,,,,,,,,,,,,,,,
12804,1830,4,,,,0,23/01/2048,,,,,,,,,,,,,,,,,,,
12805,1830,5,,,,0,24/01/2048,,,,,,,,,,,,,,,,,,,
12806,1830,6,,,,0,25/01/2048,,,,,,,,,,,,,,,,,,,
12807,1830,7,,,,0,26/01/2048,,,,,,,,,,,,,,,,,,,
12808,1831,1,,,,0,27/01/2048,,,,,,,,,,,,,,,,,,,
12809,1831,2,,,,0,28/01/2048,,,,,,,,,,,,,,,,,,,
12810,1831,3,,,,0,29/01/2048,,,,,,,,,,,,,,,,,,,
12811,1831,4,,,,0,30/01/2048,,,,,,,,,,,,,,,,,,,
12812,1831,5,,,,0,31/01/2048,,,,,,,,,,,,,,,,,,,
12813,1831,6,,,,0,01/02/2048,,,,,,,,,,,,,,,,,,,
12814,1831,7,,,,0,02/02/2048,,,,,,,,,,,,,,,,,,,
12815,1832,1,,,,0,03/02/2048,,,,,,,,,,,,,,,,,,,
12816,1832,2,,,,0,04/02/2048,,,,,,,,,,,,,,,,,,,
12817,1832,3,,,,0,05/02/2048,,,,,,,,,,,,,,,,,,,
12818,1832,4,,,,0,06/02/2048,,,,,,,,,,,,,,,,,,,
12819,1832,5,,,,0,07/02/2048,,,,,,,,,,,,,,,,,,,
12820,1832,6,,,,0,08/02/2048,,,,,,,,,,,,,,,,,,,
12821,1832,7,,,,0,09/02/2048,,,,,,,,,,,,,,,,,,,
12822,1833,1,,,,0,10/02/2048,,,,,,,,,,,,,,,,,,,
12823,1833,2,,,,0,11/02/2048,,,,,,,,,,,,,,,,,,,
12824,1833,3,,,,0,12/02/2048,,,,,,,,,,,,,,,,,,,
12825,1833,4,,,,0,13/02/2048,,,,,,,,,,,,,,,,,,,
12826,1833,5,,,,0,14/02/2048,,,,,,,,,,,,,,,,,,,
12827,1833,6,,,,0,15/02/2048,,,,,,,,,,,,,,,,,,,
12828,1833,7,,,,0,16/02/2048,,,,,,,,,,,,,,,,,,,
12829,1834,1,,,,0,17/02/2048,,,,,,,,,,,,,,,,,,,
12830,1834,2,,,,0,18/02/2048,,,,,,,,,,,,,,,,,,,
12831,1834,3,,,,0,19/02/2048,,,,,,,,,,,,,,,,,,,
12832,1834,4,,,,0,20/02/2048,,,,,,,,,,,,,,,,,,,
12833,1834,5,,,,0,21/02/2048,,,,,,,,,,,,,,,,,,,
12834,1834,6,,,,0,22/02/2048,,,,,,,,,,,,,,,,,,,
12835,1834,7,,,,0,23/02/2048,,,,,,,,,,,,,,,,,,,
12836,1835,1,,,,0,24/02/2048,,,,,,,,,,,,,,,,,,,
12837,1835,2,,,,0,25/02/2048,,,,,,,,,,,,,,,,,,,
12838,1835,3,,,,0,26/02/2048,,,,,,,,,,,,,,,,,,,
12839,1835,4,,,,0,27/02/2048,,,,,,,,,,,,,,,,,,,
12840,1835,5,,,,0,28/02/2048,,,,,,,,,,,,,,,,,,,
12841,1835,6,,,,0,29/02/2048,,,,,,,,,,,,,,,,,,,
12842,1835,7,,,,0,01/03/2048,,,,,,,,,,,,,,,,,,,
12843,1836,1,,,,0,02/03/2048,,,,,,,,,,,,,,,,,,,
12844,1836,2,,,,0,03/03/2048,,,,,,,,,,,,,,,,,,,
12845,1836,3,,,,0,04/03/2048,,,,,,,,,,,,,,,,,,,
12846,1836,4,,,,0,05/03/2048,,,,,,,,,,,,,,,,,,,
12847,1836,5,,,,0,06/03/2048,,,,,,,,,,,,,,,,,,,
12848,1836,6,,,,0,07/03/2048,,,,,,,,,,,,,,,,,,,
12849,1836,7,,,,0,08/03/2048,,,,,,,,,,,,,,,,,,,
12850,1837,1,,,,0,09/03/2048,,,,,,,,,,,,,,,,,,,
12851,1837,2,,,,0,10/03/2048,,,,,,,,,,,,,,,,,,,
12852,1837,3,,,,0,11/03/2048,,,,,,,,,,,,,,,,,,,
12853,1837,4,,,,0,12/03/2048,,,,,,,,,,,,,,,,,,,
12854,1837,5,,,,0,13/03/2048,,,,,,,,,,,,,,,,,,,
12855,1837,6,,,,0,14/03/2048,,,,,,,,,,,,,,,,,,,
12856,1837,7,,,,0,15/03/2048,,,,,,,,,,,,,,,,,,,
12857,1838,1,,,,0,16/03/2048,,,,,,,,,,,,,,,,,,,
12858,1838,2,,,,0,17/03/2048,,,,,,,,,,,,,,,,,,,
12859,1838,3,,,,0,18/03/2048,,,,,,,,,,,,,,,,,,,
12860,1838,4,,,,0,19/03/2048,,,,,,,,,,,,,,,,,,,
12861,1838,5,,,,0,20/03/2048,,,,,,,,,,,,,,,,,,,
12862,1838,6,,,,0,21/03/2048,,,,,,,,,,,,,,,,,,,
12863,1838,7,,,,0,22/03/2048,,,,,,,,,,,,,,,,,,,
12864,1839,1,,,,0,23/03/2048,,,,,,,,,,,,,,,,,,,
12865,1839,2,,,,0,24/03/2048,,,,,,,,,,,,,,,,,,,
12866,1839,3,,,,0,25/03/2048,,,,,,,,,,,,,,,,,,,
12867,1839,4,,,,0,26/03/2048,,,,,,,,,,,,,,,,,,,
12868,1839,5,,,,0,27/03/2048,,,,,,,,,,,,,,,,,,,
12869,1839,6,,,,0,28/03/2048,,,,,,,,,,,,,,,,,,,
12870,1839,7,,,,0,29/03/2048,,,,,,,,,,,,,,,,,,,
12871,1840,1,,,,0,30/03/2048,,,,,,,,,,,,,,,,,,,
12872,1840,2,,,,0,31/03/2048,,,,,,,,,,,,,,,,,,,
12873,1840,3,,,,0,01/04/2048,,,,,,,,,,,,,,,,,,,
12874,1840,4,,,,0,02/04/2048,,,,,,,,,,,,,,,,,,,
12875,1840,5,,,,0,03/04/2048,,,,,,,,,,,,,,,,,,,
12876,1840,6,,,,0,04/04/2048,,,,,,,,,,,,,,,,,,,
12877,1840,7,,,,0,05/04/2048,,,,,,,,,,,,,,,,,,,
12878,1841,1,,,,0,06/04/2048,,,,,,,,,,,,,,,,,,,
12879,1841,2,,,,0,07/04/2048,,,,,,,,,,,,,,,,,,,
12880,1841,3,,,,0,08/04/2048,,,,,,,,,,,,,,,,,,,
12881,1841,4,,,,0,09/04/2048,,,,,,,,,,,,,,,,,,,
12882,1841,5,,,,0,10/04/2048,,,,,,,,,,,,,,,,,,,
12883,1841,6,,,,0,11/04/2048,,,,,,,,,,,,,,,,,,,
12884,1841,7,,,,0,12/04/2048,,,,,,,,,,,,,,,,,,,
12885,1842,1,,,,0,13/04/2048,,,,,,,,,,,,,,,,,,,
12886,1842,2,,,,0,14/04/2048,,,,,,,,,,,,,,,,,,,
12887,1842,3,,,,0,15/04/2048,,,,,,,,,,,,,,,,,,,
12888,1842,4,,,,0,16/04/2048,,,,,,,,,,,,,,,,,,,
12889,1842,5,,,,0,17/04/2048,,,,,,,,,,,,,,,,,,,
12890,1842,6,,,,0,18/04/2048,,,,,,,,,,,,,,,,,,,
12891,1842,7,,,,0,19/04/2048,,,,,,,,,,,,,,,,,,,
12892,1843,1,,,,0,20/04/2048,,,,,,,,,,,,,,,,,,,
12893,1843,2,,,,0,21/04/2048,,,,,,,,,,,,,,,,,,,
12894,1843,3,,,,0,22/04/2048,,,,,,,,,,,,,,,,,,,
12895,1843,4,,,,0,23/04/2048,,,,,,,,,,,,,,,,,,,
12896,1843,5,,,,0,24/04/2048,,,,,,,,,,,,,,,,,,,
12897,1843,6,,,,0,25/04/2048,,,,,,,,,,,,,,,,,,,
12898,1843,7,,,,0,26/04/2048,,,,,,,,,,,,,,,,,,,
12899,1844,1,,,,0,27/04/2048,,,,,,,,,,,,,,,,,,,
12900,1844,2,,,,0,28/04/2048,,,,,,,,,,,,,,,,,,,
12901,1844,3,,,,0,29/04/2048,,,,,,,,,,,,,,,,,,,
12902,1844,4,,,,0,30/04/2048,,,,,,,,,,,,,,,,,,,
12903,1844,5,,,,0,01/05/2048,,,,,,,,,,,,,,,,,,,
12904,1844,6,,,,0,02/05/2048,,,,,,,,,,,,,,,,,,,
12905,1844,7,,,,0,03/05/2048,,,,,,,,,,,,,,,,,,,
12906,1845,1,,,,0,04/05/2048,,,,,,,,,,,,,,,,,,,
12907,1845,2,,,,0,05/05/2048,,,,,,,,,,,,,,,,,,,
12908,1845,3,,,,0,06/05/2048,,,,,,,,,,,,,,,,,,,
12909,1845,4,,,,0,07/05/2048,,,,,,,,,,,,,,,,,,,
12910,1845,5,,,,0,08/05/2048,,,,,,,,,,,,,,,,,,,
12911,1845,6,,,,0,09/05/2048,,,,,,,,,,,,,,,,,,,
12912,1845,7,,,,0,10/05/2048,,,,,,,,,,,,,,,,,,,
12913,1846,1,,,,0,11/05/2048,,,,,,,,,,,,,,,,,,,
12914,1846,2,,,,0,12/05/2048,,,,,,,,,,,,,,,,,,,
12915,1846,3,,,,0,13/05/2048,,,,,,,,,,,,,,,,,,,
12916,1846,4,,,,0,14/05/2048,,,,,,,,,,,,,,,,,,,
12917,1846,5,,,,0,15/05/2048,,,,,,,,,,,,,,,,,,,
12918,1846,6,,,,0,16/05/2048,,,,,,,,,,,,,,,,,,,
12919,1846,7,,,,0,17/05/2048,,,,,,,,,,,,,,,,,,,
12920,1847,1,,,,0,18/05/2048,,,,,,,,,,,,,,,,,,,
12921,1847,2,,,,0,19/05/2048,,,,,,,,,,,,,,,,,,,
12922,1847,3,,,,0,20/05/2048,,,,,,,,,,,,,,,,,,,
12923,1847,4,,,,0,21/05/2048,,,,,,,,,,,,,,,,,,,
12924,1847,5,,,,0,22/05/2048,,,,,,,,,,,,,,,,,,,
12925,1847,6,,,,0,23/05/2048,,,,,,,,,,,,,,,,,,,
12926,1847,7,,,,0,24/05/2048,,,,,,,,,,,,,,,,,,,
12927,1848,1,,,,0,25/05/2048,,,,,,,,,,,,,,,,,,,
12928,1848,2,,,,0,26/05/2048,,,,,,,,,,,,,,,,,,,
12929,1848,3,,,,0,27/05/2048,,,,,,,,,,,,,,,,,,,
12930,1848,4,,,,0,28/05/2048,,,,,,,,,,,,,,,,,,,
12931,1848,5,,,,0,29/05/2048,,,,,,,,,,,,,,,,,,,
12932,1848,6,,,,0,30/05/2048,,,,,,,,,,,,,,,,,,,
12933,1848,7,,,,0,31/05/2048,,,,,,,,,,,,,,,,,,,
12934,1849,1,,,,0,01/06/2048,,,,,,,,,,,,,,,,,,,
12935,1849,2,,,,0,02/06/2048,,,,,,,,,,,,,,,,,,,
12936,1849,3,,,,0,03/06/2048,,,,,,,,,,,,,,,,,,,
12937,1849,4,,,,0,04/06/2048,,,,,,,,,,,,,,,,,,,
12938,1849,5,,,,0,05/06/2048,,,,,,,,,,,,,,,,,,,
12939,1849,6,,,,0,06/06/2048,,,,,,,,,,,,,,,,,,,
12940,1849,7,,,,0,07/06/2048,,,,,,,,,,,,,,,,,,,
12941,1850,1,,,,0,08/06/2048,,,,,,,,,,,,,,,,,,,
12942,1850,2,,,,0,09/06/2048,,,,,,,,,,,,,,,,,,,
12943,1850,3,,,,0,10/06/2048,,,,,,,,,,,,,,,,,,,
12944,1850,4,,,,0,11/06/2048,,,,,,,,,,,,,,,,,,,
12945,1850,5,,,,0,12/06/2048,,,,,,,,,,,,,,,,,,,
12946,1850,6,,,,0,13/06/2048,,,,,,,,,,,,,,,,,,,
12947,1850,7,,,,0,14/06/2048,,,,,,,,,,,,,,,,,,,
12948,1851,1,,,,0,15/06/2048,,,,,,,,,,,,,,,,,,,
12949,1851,2,,,,0,16/06/2048,,,,,,,,,,,,,,,,,,,
12950,1851,3,,,,0,17/06/2048,,,,,,,,,,,,,,,,,,,
12951,1851,4,,,,0,18/06/2048,,,,,,,,,,,,,,,,,,,
12952,1851,5,,,,0,19/06/2048,,,,,,,,,,,,,,,,,,,
12953,1851,6,,,,0,20/06/2048,,,,,,,,,,,,,,,,,,,
12954,1851,7,,,,0,21/06/2048,,,,,,,,,,,,,,,,,,,
12955,1852,1,,,,0,22/06/2048,,,,,,,,,,,,,,,,,,,
12956,1852,2,,,,0,23/06/2048,,,,,,,,,,,,,,,,,,,
12957,1852,3,,,,0,24/06/2048,,,,,,,,,,,,,,,,,,,
12958,1852,4,,,,0,25/06/2048,,,,,,,,,,,,,,,,,,,
12959,1852,5,,,,0,26/06/2048,,,,,,,,,,,,,,,,,,,
12960,1852,6,,,,0,27/06/2048,,,,,,,,,,,,,,,,,,,
12961,1852,7,,,,0,28/06/2048,,,,,,,,,,,,,,,,,,,
12962,1853,1,,,,0,29/06/2048,,,,,,,,,,,,,,,,,,,
12963,1853,2,,,,0,30/06/2048,,,,,,,,,,,,,,,,,,,
12964,1853,3,,,,0,01/07/2048,,,,,,,,,,,,,,,,,,,
12965,1853,4,,,,0,02/07/2048,,,,,,,,,,,,,,,,,,,
12966,1853,5,,,,0,03/07/2048,,,,,,,,,,,,,,,,,,,
12967,1853,6,,,,0,04/07/2048,,,,,,,,,,,,,,,,,,,
12968,1853,7,,,,0,05/07/2048,,,,,,,,,,,,,,,,,,,
12969,1854,1,,,,0,06/07/2048,,,,,,,,,,,,,,,,,,,
12970,1854,2,,,,0,07/07/2048,,,,,,,,,,,,,,,,,,,
12971,1854,3,,,,0,08/07/2048,,,,,,,,,,,,,,,,,,,
12972,1854,4,,,,0,09/07/2048,,,,,,,,,,,,,,,,,,,
12973,1854,5,,,,0,10/07/2048,,,,,,,,,,,,,,,,,,,
12974,1854,6,,,,0,11/07/2048,,,,,,,,,,,,,,,,,,,
12975,1854,7,,,,0,12/07/2048,,,,,,,,,,,,,,,,,,,
12976,1855,1,,,,0,13/07/2048,,,,,,,,,,,,,,,,,,,
12977,1855,2,,,,0,14/07/2048,,,,,,,,,,,,,,,,,,,
12978,1855,3,,,,0,15/07/2048,,,,,,,,,,,,,,,,,,,
12979,1855,4,,,,0,16/07/2048,,,,,,,,,,,,,,,,,,,
12980,1855,5,,,,0,17/07/2048,,,,,,,,,,,,,,,,,,,
12981,1855,6,,,,0,18/07/2048,,,,,,,,,,,,,,,,,,,
12982,1855,7,,,,0,19/07/2048,,,,,,,,,,,,,,,,,,,
12983,1856,1,,,,0,20/07/2048,,,,,,,,,,,,,,,,,,,
12984,1856,2,,,,0,21/07/2048,,,,,,,,,,,,,,,,,,,
12985,1856,3,,,,0,22/07/2048,,,,,,,,,,,,,,,,,,,
12986,1856,4,,,,0,23/07/2048,,,,,,,,,,,,,,,,,,,
12987,1856,5,,,,0,24/07/2048,,,,,,,,,,,,,,,,,,,
12988,1856,6,,,,0,25/07/2048,,,,,,,,,,,,,,,,,,,
12989,1856,7,,,,0,26/07/2048,,,,,,,,,,,,,,,,,,,
12990,1857,1,,,,0,27/07/2048,,,,,,,,,,,,,,,,,,,
12991,1857,2,,,,0,28/07/2048,,,,,,,,,,,,,,,,,,,
12992,1857,3,,,,0,29/07/2048,,,,,,,,,,,,,,,,,,,
12993,1857,4,,,,0,30/07/2048,,,,,,,,,,,,,,,,,,,
12994,1857,5,,,,0,31/07/2048,,,,,,,,,,,,,,,,,,,
12995,1857,6,,,,0,01/08/2048,,,,,,,,,,,,,,,,,,,
12996,1857,7,,,,0,02/08/2048,,,,,,,,,,,,,,,,,,,
12997,1858,1,,,,0,03/08/2048,,,,,,,,,,,,,,,,,,,
12998,1858,2,,,,0,04/08/2048,,,,,,,,,,,,,,,,,,,
12999,1858,3,,,,0,05/08/2048,,,,,,,,,,,,,,,,,,,
13000,1858,4,,,,0,06/08/2048,,,,,,,,,,,,,,,,,,,
13001,1858,5,,,,0,07/08/2048,,,,,,,,,,,,,,,,,,,
13002,1858,6,,,,0,08/08/2048,,,,,,,,,,,,,,,,,,,
13003,1858,7,,,,0,09/08/2048,,,,,,,,,,,,,,,,,,,
13004,1859,1,,,,0,10/08/2048,,,,,,,,,,,,,,,,,,,
13005,1859,2,,,,0,11/08/2048,,,,,,,,,,,,,,,,,,,
13006,1859,3,,,,0,12/08/2048,,,,,,,,,,,,,,,,,,,
13007,1859,4,,,,0,13/08/2048,,,,,,,,,,,,,,,,,,,
13008,1859,5,,,,0,14/08/2048,,,,,,,,,,,,,,,,,,,
13009,1859,6,,,,0,15/08/2048,,,,,,,,,,,,,,,,,,,
13010,1859,7,,,,0,16/08/2048,,,,,,,,,,,,,,,,,,,
13011,1860,1,,,,0,17/08/2048,,,,,,,,,,,,,,,,,,,
13012,1860,2,,,,0,18/08/2048,,,,,,,,,,,,,,,,,,,
13013,1860,3,,,,0,19/08/2048,,,,,,,,,,,,,,,,,,,
13014,1860,4,,,,0,20/08/2048,,,,,,,,,,,,,,,,,,,
13015,1860,5,,,,0,21/08/2048,,,,,,,,,,,,,,,,,,,
13016,1860,6,,,,0,22/08/2048,,,,,,,,,,,,,,,,,,,
13017,1860,7,,,,0,23/08/2048,,,,,,,,,,,,,,,,,,,
13018,1861,1,,,,0,24/08/2048,,,,,,,,,,,,,,,,,,,
13019,1861,2,,,,0,25/08/2048,,,,,,,,,,,,,,,,,,,
13020,1861,3,,,,0,26/08/2048,,,,,,,,,,,,,,,,,,,
13021,1861,4,,,,0,27/08/2048,,,,,,,,,,,,,,,,,,,
13022,1861,5,,,,0,28/08/2048,,,,,,,,,,,,,,,,,,,
13023,1861,6,,,,0,29/08/2048,,,,,,,,,,,,,,,,,,,
13024,1861,7,,,,0,30/08/2048,,,,,,,,,,,,,,,,,,,
13025,1862,1,,,,0,31/08/2048,,,,,,,,,,,,,,,,,,,
13026,1862,2,,,,0,01/09/2048,,,,,,,,,,,,,,,,,,,
13027,1862,3,,,,0,02/09/2048,,,,,,,,,,,,,,,,,,,
13028,1862,4,,,,0,03/09/2048,,,,,,,,,,,,,,,,,,,
13029,1862,5,,,,0,04/09/2048,,,,,,,,,,,,,,,,,,,
13030,1862,6,,,,0,05/09/2048,,,,,,,,,,,,,,,,,,,
13031,1862,7,,,,0,06/09/2048,,,,,,,,,,,,,,,,,,,
13032,1863,1,,,,0,07/09/2048,,,,,,,,,,,,,,,,,,,
13033,1863,2,,,,0,08/09/2048,,,,,,,,,,,,,,,,,,,
13034,1863,3,,,,0,09/09/2048,,,,,,,,,,,,,,,,,,,
13035,1863,4,,,,0,10/09/2048,,,,,,,,,,,,,,,,,,,
13036,1863,5,,,,0,11/09/2048,,,,,,,,,,,,,,,,,,,
13037,1863,6,,,,0,12/09/2048,,,,,,,,,,,,,,,,,,,
13038,1863,7,,,,0,13/09/2048,,,,,,,,,,,,,,,,,,,
13039,1864,1,,,,0,14/09/2048,,,,,,,,,,,,,,,,,,,
13040,1864,2,,,,0,15/09/2048,,,,,,,,,,,,,,,,,,,
13041,1864,3,,,,0,16/09/2048,,,,,,,,,,,,,,,,,,,
13042,1864,4,,,,0,17/09/2048,,,,,,,,,,,,,,,,,,,
13043,1864,5,,,,0,18/09/2048,,,,,,,,,,,,,,,,,,,
13044,1864,6,,,,0,19/09/2048,,,,,,,,,,,,,,,,,,,
13045,1864,7,,,,0,20/09/2048,,,,,,,,,,,,,,,,,,,
13046,1865,1,,,,0,21/09/2048,,,,,,,,,,,,,,,,,,,
13047,1865,2,,,,0,22/09/2048,,,,,,,,,,,,,,,,,,,
13048,1865,3,,,,0,23/09/2048,,,,,,,,,,,,,,,,,,,
13049,1865,4,,,,0,24/09/2048,,,,,,,,,,,,,,,,,,,
13050,1865,5,,,,0,25/09/2048,,,,,,,,,,,,,,,,,,,
13051,1865,6,,,,0,26/09/2048,,,,,,,,,,,,,,,,,,,
13052,1865,7,,,,0,27/09/2048,,,,,,,,,,,,,,,,,,,
13053,1866,1,,,,0,28/09/2048,,,,,,,,,,,,,,,,,,,
13054,1866,2,,,,0,29/09/2048,,,,,,,,,,,,,,,,,,,
13055,1866,3,,,,0,30/09/2048,,,,,,,,,,,,,,,,,,,
13056,1866,4,,,,0,01/10/2048,,,,,,,,,,,,,,,,,,,
13057,1866,5,,,,0,02/10/2048,,,,,,,,,,,,,,,,,,,
13058,1866,6,,,,0,03/10/2048,,,,,,,,,,,,,,,,,,,
13059,1866,7,,,,0,04/10/2048,,,,,,,,,,,,,,,,,,,
13060,1867,1,,,,0,05/10/2048,,,,,,,,,,,,,,,,,,,
13061,1867,2,,,,0,06/10/2048,,,,,,,,,,,,,,,,,,,
13062,1867,3,,,,0,07/10/2048,,,,,,,,,,,,,,,,,,,
13063,1867,4,,,,0,08/10/2048,,,,,,,,,,,,,,,,,,,
13064,1867,5,,,,0,09/10/2048,,,,,,,,,,,,,,,,,,,
13065,1867,6,,,,0,10/10/2048,,,,,,,,,,,,,,,,,,,
13066,1867,7,,,,0,11/10/2048,,,,,,,,,,,,,,,,,,,
13067,1868,1,,,,0,12/10/2048,,,,,,,,,,,,,,,,,,,
13068,1868,2,,,,0,13/10/2048,,,,,,,,,,,,,,,,,,,
13069,1868,3,,,,0,14/10/2048,,,,,,,,,,,,,,,,,,,
13070,1868,4,,,,0,15/10/2048,,,,,,,,,,,,,,,,,,,
13071,1868,5,,,,0,16/10/2048,,,,,,,,,,,,,,,,,,,
13072,1868,6,,,,0,17/10/2048,,,,,,,,,,,,,,,,,,,
13073,1868,7,,,,0,18/10/2048,,,,,,,,,,,,,,,,,,,
13074,1869,1,,,,0,19/10/2048,,,,,,,,,,,,,,,,,,,
13075,1869,2,,,,0,20/10/2048,,,,,,,,,,,,,,,,,,,
13076,1869,3,,,,0,21/10/2048,,,,,,,,,,,,,,,,,,,
13077,1869,4,,,,0,22/10/2048,,,,,,,,,,,,,,,,,,,
13078,1869,5,,,,0,23/10/2048,,,,,,,,,,,,,,,,,,,
13079,1869,6,,,,0,24/10/2048,,,,,,,,,,,,,,,,,,,
13080,1869,7,,,,0,25/10/2048,,,,,,,,,,,,,,,,,,,
13081,1870,1,,,,0,26/10/2048,,,,,,,,,,,,,,,,,,,
13082,1870,2,,,,0,27/10/2048,,,,,,,,,,,,,,,,,,,
13083,1870,3,,,,0,28/10/2048,,,,,,,,,,,,,,,,,,,
